"sample_id","B.cells.naive","B.cells.memory","Plasma.cells","T.cells.CD8","T.cells.CD4.naive","T.cells.CD4.memory.resting","T.cells.CD4.memory.activated","T.cells.follicular.helper","T.cells.regulatory..Tregs.","T.cells.gamma.delta","NK.cells.resting","NK.cells.activated","Monocytes","Macrophages.M0","Macrophages.M1","Macrophages.M2","Dendritic.cells.resting","Dendritic.cells.activated","Mast.cells.resting","Mast.cells.activated","Eosinophils","Neutrophils","RMSE"
"TCGA-E2-A15P-01A",0.131719831463502,0,0.0916770910979726,0,0.0127540919058949,0.104407040144187,0,0.0189264563747704,0,0,0,0.0407451978705961,0.0362447283426402,0.0708798415432809,0.0734072433141196,0.15024870342354,0,0.0866395879979765,0.182350186521519,0,0,0,1.9225191786982
"TCGA-E2-A15R-01A",0.100653092739197,0,0.0328505965290814,0.133434446215846,0,0.202924191124428,0,0.0319481474540829,0,0,0,0.0825199114362504,0.0423662396110798,0,0.0626807028752339,0.178628536828941,0,0.0203098918934076,0.111684243292452,0,0,0,1.91639028676823
"TCGA-E2-A15S-01A",0,0,0.0772903619862609,0.077993608066735,0,0.184523544677622,0,0.0229191850423367,0.0244609967775303,0,0,0.186390209071489,0.0133063502802325,0.120428975445553,0.0554542597031783,0.104404635433608,0.00904364790246703,0,0.123784225612988,0,0,0,1.77640168906392
"TCGA-E2-A15T-01A",0.057313497831518,0.020423131447256,0.0319537841275779,0.0329892197487979,0,0.269966559936826,0,0.101109535149857,0,0,0,0.0212941449210336,0.0313649444318057,0.170263777627364,0.0512045396007965,0.13289538951593,0.000772929274454217,0.0309849313074492,0.0474636150793338,0,0,0,1.81828543747609
"TCGA-E2-A1AZ-01A",0.147137316729726,0,0.0578248281867407,0.0275903594185725,0,0.149328196616174,0.00324476903314196,0.122122863391349,0,0,0.00689861076670984,0.0548632060870822,0.0588165935424214,0.0661480328033931,0.126208236678762,0.0787310606515068,0,0.05892914397768,0.0421567821167408,0,0,0,1.85282242150873
"TCGA-E2-A1B0-01A",0.108266875538677,0,0.0157472790041679,0.0652623175533124,0,0.167067353763328,0.0281705004258931,0.113095011254667,0,0,0.0178479074245125,0.00567891312564254,0.0297090941673846,0.105614407612253,0.103466567844332,0.0917004462080266,0,0.0860127898085746,0.062360536269229,0,0,0,1.88038705740855
"TCGA-E2-A1B1-01A",0.13747317450701,0,0.0237439945685594,0,0,0.217998922812899,0.0117613174516821,0.0886882535771078,0,0,0.00444086770973683,0.0109187749234661,0.051372698119275,0.0567713732868449,0.140202658464351,0.085455602083938,0.0154863132796974,0.0735230570860891,0.0821629921293432,0,0,0,1.83829813163641
"TCGA-E2-A1B4-01A",0.0386559285023861,0,0.015309626690152,0.0375079689224365,0,0.198586646972546,0,0.11691154285507,0.0590392579739024,0,0,0.0365063668615427,0.00458560429116723,0.0886865402227875,0.0792558209715629,0.101403965049761,0.0218163077084179,0.0138309177984236,0.186850563562086,0,0.00105294161775779,0,1.92539302147263
"TCGA-E2-A1B5-01A",0.153530153581375,0,0.0166885809036959,0.0629250919675591,0,0.110635787738507,0.000751487313800796,0.102446394722759,0.00104467983295733,0,0,0.11175875349903,0.0237447542118626,0.0520425629195953,0.134081938572922,0.0672862053574247,0.00329056668993403,0.039309212665643,0.112007143123632,0,0.0084566868993022,0,1.80879974257356
"TCGA-E2-A1B6-01A",0.215451755361839,0,0,0.086558718159582,0,0.0768417188024167,0.0182293284118645,0.0754890448080109,0.0543439745452245,0,0.0168593405849225,0.0569726224712365,0.0351392422992257,0.0785163802770927,0.134198322951127,0.0528129652030681,0.000388888971130729,0.0633872442300834,0.0348104529231758,0,0,0,1.86726978941097
"TCGA-E2-A1BC-01A",0.140784800115426,0,0.00753132014375461,0.0540014549158386,0,0.27133172441351,0,0.0457818087648616,0,0,0,0.0915210495937386,0.0259931762640257,0.0540449789332823,0.114982479050953,0.0615402804032089,0.0432426366870763,0,0.067631806551422,0,0.0216124841629011,0,1.87161011837645
"TCGA-E2-A1BD-01A",0.0707304136813206,0,0.0313586320478568,0.0398120767054023,0,0.127481971181992,0,0.040511451435419,0,0,0,0.0848395993282741,0.007719708906134,0.0669442029015508,0.090029795303003,0.197732560933791,0.0138153607916982,0.049617473965995,0.179406752817563,0,0,0,1.83578539951864
"TCGA-E2-A1IE-01A",0.038749866620154,0,0.123902530066225,0,0,0.228686860279314,0,0,0.0168179154201418,0,0,0.0988565939502784,0.0120441277072434,0.116188243199767,0.0892874064809921,0.132013740819818,0.0138975439709899,0,0.119290902229233,0,0.010264269255842,0,1.87204862334352
"TCGA-E2-A1IF-01A",0.197332910832395,0,0.0380116085872486,0.0829525118197076,0,0.114739924082803,0,0.0748905760046253,0.0304522411304065,0,0,0.0657303464008925,0.0543957259871304,0.118456451338973,0.088750993630801,0.064031914748921,0.00832045317802072,0.00561362550869895,0.0563207167493766,0,0,0,1.78867702999377
"TCGA-E2-A1IG-01A",0,0,0.0961346670244759,0.0463806661852463,0,0.25144296441627,0,0.0140048851578986,0.0157112349019904,0,0,0.0993639305872447,0.0241869300124778,0.131786099328343,0.103557888005347,0.112716878564096,0.0158473328693643,0.00824986986875447,0.0231998358925601,0,0.0356131409157094,0.021803676270222,1.89132508120859
"TCGA-E2-A1IH-01A",0.0759654789008552,0.0514974363658325,0.0271806146774305,0.0880972415198982,0,0.195724551847559,0.00911650459898635,0.0785397998188665,0,0,0,0.0480469808862799,0.0353456862392499,0.0630494259630603,0.0977178780528088,0.0861466001472829,0.00761771198326393,0.0638398724293917,0.0721142165692347,0,0,0,1.77949908375381
"TCGA-E2-A1II-01A",0.0399491930364742,0.0779766110397997,0,0.146970655869795,0,0.0937936099158194,0.0580502310948739,0.0859913466317772,0,0,0,0.0699882643512844,0.0285292676518041,0.0244328379367166,0.163099945376922,0.118222323340478,0,0.0512837388399939,0.0283525350223761,0,0.0133594398918852,0,1.96029052710421
"TCGA-E2-A1IJ-01A",0.0772853762468015,0,0.0312872945581177,0.0729326279527852,0,0.226989678227623,0,0.0340851160328959,0.0191076541176655,0,0,0.0657477331106046,0.0635242521063901,0.101257401687419,0.116349736214032,0.0224412653830445,0.00922191655422648,0.0312734015615259,0.12849654624687,0,0,0,1.84423234812113
"TCGA-E2-A1IK-01A",0.0669734736587154,0.0602884979276657,0,0.0755763058875807,0,0.069965606705188,0,0.0921278615702906,0.0395809396974494,0,0.00882187486302153,0.0853315698174822,0.0325614863552573,0.0551314727990645,0.135020912630632,0.114691656131697,0.0287815653668062,0.0401960347908429,0.0882769634491337,0,0.00667377834917295,0,1.89986076525121
"TCGA-E2-A1IL-01A",0.143449722523403,0,0.0960608186487735,0.00892414388781513,0,0.135718774226513,0,0.0555486693689854,0,0,0,0.0705149001408839,0.0295371826668682,0.116733054014847,0.090314478479106,0.106125649633685,0,0.046520642112991,0.100551964296129,0,0,0,1.94396420927552
"TCGA-E2-A1IN-01A",0.0483920768492244,0,0.0197213119987981,0.0301068904078413,0,0.193782412863534,0,0.0571416208401241,0,0,0,0.0310432403257447,0.0071134655375184,0.00114900527065358,0.0537607293226835,0.249306144102877,0,0.0271780245868725,0.235822627568117,0,0.0436916794132555,0.00179077091275568,1.82317486186772
"TCGA-E2-A1IO-01A",0.0790334286047866,0.0197879762929373,0.00616290370997398,0.0938115260813459,0,0.254131028036505,0,0.0763192674068718,0,0,0,0.051579589423037,0.0821663873220164,0.095114333920521,0.121264220871684,0.000935268933274562,0.0298685741392162,0,0.0858750127135066,0,0.00395048254432372,0,1.89902585011594
"TCGA-E2-A1IU-01A",0.13598190836534,0.0455685689126796,0.0309385493796913,0.047983769008836,0,0.156100956843397,0,0.109176516022034,0,0,0,0.031217465362531,0.0149454813937068,0.0837206175608691,0.138301548792319,0.0795925745710893,0.000245461258631101,0.0185318986806714,0.107694683848205,0,0,0,1.91586109601231
"TCGA-E2-A1L6-01A",0.117750274330365,0,0.00781084959892534,0,0,0.181894270000365,0,0.159996942523555,0,0,0.066755392657684,0,0.0223270663863905,0.146453021593587,0.083646484940777,0.148383862612586,0,0.0368156924881594,0.0281661428676057,0,0,0,1.92316079880076
"TCGA-E2-A1L7-01A",0.167512938261003,0,0.0272423280249484,0.11705282224369,0,0.10812530416688,0.00939082620220849,0.0828733275242758,0.00219687884506024,0,0,0.0707949899634142,0.0387692087763273,0.0382740876224033,0.125863218793409,0.0994959228266011,0.0322206935510524,0.0430657438573848,0.0371217093413424,0,0,0,1.84582172834301
"TCGA-E2-A1L8-01A",0.2051372586056,0,0.0524715431436011,0.0362653934996139,0,0.203754957249171,0,0.0959447973947941,0,0,0.0136626607486831,0.019646741665586,0.00711183798415783,0.0313959427662024,0.0954291434077287,0.0515480558608084,0.0911093632756717,0.048911990558439,0.0441735219055465,0,0.00343679193439621,0,1.86509829166647
"TCGA-E2-A1L9-01A",0.0716232565542059,0,0.0359529299945968,0,0,0.128425218100052,0,0.0948969886934239,0.0365151512701363,0,0,0.033071177591843,0.020825010331257,0.100586076214739,0.074440490904517,0.235916844778791,0,0.136163683319098,0,0,0,0.0315831722473402,1.85544999596728
"TCGA-E2-A1LA-01A",0.0912692513494642,0,0.063589952033905,0.106927035707031,0,0.0670006309495319,0.0089319607210186,0.127129522198852,0.00805709191875225,0,0,0.0776947131169527,0.0376059087184061,0.0285384708833826,0.129111924277438,0.101663570973142,0.0389127791079961,0.0238969799975336,0.0896702080465946,0,0,0,1.7951451682485
"TCGA-E2-A1LB-01A",0.129086699868744,0,0.138117979584795,0.0551582574738331,0,0.135800906227541,0,0.0319513774213363,0.0522475656556826,0,0,0.0614455978350616,0.0208705189203538,0.0642354256819715,0.025111440731737,0.150615553140407,0,0.0492787995438056,0.0438732866189238,0,0.0422065912958078,0,1.77521011539222
"TCGA-E2-A1LG-01A",0.0603672476935202,0.00874317905055075,0.0746843563930488,0.0291709453715758,0,0.0830231062745518,0,0.196980669105056,0,0,0,0.0393560123076906,0.0130001491672075,0.139803474536908,0.171116239719816,0.0458504020498421,0.0360013585636832,0.0547669972390022,0.0468628312864608,0,0.000273031241086435,0,1.89601508418022
"TCGA-E2-A1LH-01A",0.088982104872007,0.0174324377911833,0.0740407470892713,0.104133832812663,0,0.092886941337416,0.0316859824609688,0.108878045136103,0,0,0,0.0651631821001817,0.0490238529710853,0.0680678554719751,0.132282665132964,0.0922677647453578,0,0.0364763462527363,0.0386782418260875,0,0,0,1.78393874079802
"TCGA-E2-A1LK-01A",0.0308318157488803,0,0,0.118037145766307,0,0.1609979315026,0,0.0472445115048713,0,0,0,0.0695259991486412,0.0470030215401828,0.149427718171832,0.0674547361100694,0.180279227693688,0,0.111432202951509,0.0156150345193503,0,0,0.00215065534206764,1.93100950876058
"TCGA-E2-A1LL-01A",0.0157550116263477,0.032459488032953,0.0166153452839451,0.0601964675434202,0,0.1121666586261,0,0.138229814674389,0,0,0,0.063034949208621,0.0390034261371269,0.106761168851996,0.130998815780651,0.147912996688526,0.05235625571901,0.0394490675603525,0.0327102412265149,0,0.0123502930400459,0,1.80199446544483
"TCGA-E2-A1LS-01A",0.082888715923601,0.00739489340649324,0,0.0679183858345261,0,0.178877825422367,0,0.133213145432295,0,0,0,0,0.0492199151104865,0.000976794131901069,0.0649059402411593,0.16219606009099,0,0.218013259835101,0,0,0.03439506457108,0,1.76282102223921
"TCGA-E2-A2P5-01A",0.0851773935059109,0,0.0463058467800376,0.0271631690064792,0,0.263587059250556,0,0.0591647268871276,0,0,0,0.0912445677571794,0.015317565525304,0.0388380205029743,0.112614721405743,0.0602127902572625,0.0120202416590421,0.0345353220144774,0.150621035246234,0,0.00319754020167275,0,1.74519816366091
"TCGA-E2-A56Z-01A",0.0490041434598423,0,0.0504769946173326,0.0345482940982645,0,0.169866821112594,0,0.028753711140569,0.0955727511097237,0,0,0.108336147916714,0,0.162743662825574,0.117540336765781,0.0694142344064301,0,0.0228302905380135,0.0909126120091608,0,0,0,1.80394169079272
"TCGA-E2-A570-01A",0.0367254582778094,0,0.0458103993304073,0.0235148508543741,0,0.285677991811492,0,0.0334959212914036,0,0,0,0.0963800301751505,0.0219454936163091,0.0592995607268371,0.0599169988790855,0.134206995956099,0,0.0668327921694695,0.127877016268578,0,0.00831649064298501,0,1.86307269077361
"TCGA-E2-A572-01A",0,0.00914870174347593,0.140698722918482,0.11861422975976,0,0.015495461873786,0,0.04939721270909,0.0516399658413326,0,0.0154523091332444,0.0520968079815077,0.0566757005239221,0.0968491213203803,0.100461484412938,0.132651709653268,0,0.034967957135484,0.125850614993329,0,0,0,1.87856089700456
"TCGA-E2-A573-01A",0.0784978698766182,0.0280159134549278,0.0413956698876837,0.0549173447120314,0,0.142778720090143,0.00121198034750084,0.134630180691724,0,0,0.041711831153427,0.0488892524892768,0.0608673085379554,0.0738658007095872,0.131744980802354,0.0752343094092087,0.0253231030925644,0.0609157347449975,0,0,0,0,1.79196346076414
"TCGA-E2-A574-01A",0,0.0108719679902331,0,0.136347969939779,0,0.083791185691826,0,0.133298796468125,0,0,0,0.127468550697475,0.0126617366304517,0.284268375321985,0.0461893534659599,0.00570303240693681,0,0.0921949596772781,0.0602319055254971,0,0.00697216618445299,0,1.78288951131256
"TCGA-E2-A576-01A",0.0934838484503218,0,0.126151996116733,0.0744674093107281,0,0.0972824034157978,0,0.0702987711813605,0.00578735657069881,0,0,0.131425978683902,0.0305699623555098,0.0443599042777648,0.0684828336745744,0.06440738426887,0.003852521191306,0.0191079227181894,0.170321707784244,0,0,0,1.72527704310008
"TCGA-E2-A9RU-01A",0.0742232146129112,0,0.0212935259229142,0.0313853068566477,0,0.11359815204827,0,0.126318717373953,0,0,0,0.0583298125764527,0.0425898726367489,0.107264186246776,0.173868226067353,0.113873713109284,0.0214354885412062,0.0115204624755969,0.104299321531886,0,0,0,1.70381933329655
"TCGA-E9-A1N3-01A",0.00812036631997182,0.0565687360372323,0.109583763627398,0.0742176245183275,0,0.0938788475267365,0,0.00885957216423566,0,0,0.0509245431362873,0.0101622916967872,0.0593054682300446,0.0493048538845493,0.0385337546780042,0.217203432550201,0.0292981913058164,0.0329226530459973,0.13345502342581,0,0.0276608778526009,0,1.89618295434806
"TCGA-E9-A1N4-01A",0.0775525701859542,0.0183569258196962,0.000313247428537595,0.0235785989385551,0,0.16744507318639,0,0.0423125575964844,0,0,0.00836917767423329,0.0078823012106389,0.0589713668911664,0.176426240896732,0.108359602144351,0.160346066064211,0,0.0280550104701483,0.122031261492901,0,0,0,1.88946862703277
"TCGA-E9-A1N5-01A",0.000441457947895781,0.0184619610340774,0,0.115659896913777,0,0.169968754408794,0,0.0667872795334419,0.00550429583751502,0,0,0.0997310846900182,0.0600318944003767,0.0640307743537441,0.0968786444080957,0.116603391009554,0.00958293466311709,0.0324457149151582,0.143871915884435,0,0,0,1.82376998045958
"TCGA-E9-A1N8-01A",0.0121446554363391,0,0,0.0838514010847388,0,0.174569582472965,0,0.116719787593832,0,0,0,0.126913817148037,0.0331852949968488,0.169720645737233,0.150843152576695,0.0891633569127711,0,0.00618887023139099,0.0304749557246253,0,0.006224480084523,0,1.84014732296573
"TCGA-E9-A1N9-01A",0.116455033485088,0,0.0272072793473333,0.0574226887983021,0,0.27533002158615,0,0.0614162868936203,0,0,0.0182206752212015,0.0279606253631473,0.071768920017045,0.0791752171079166,0.11920461260585,0.0661267354088659,0,0.0518092028552876,0.0275653088272379,0,0.000337392482954218,0,1.84148059794554
"TCGA-E9-A1NA-01A",0,0.0435214419127301,0.0163180333667007,0,0,0.136295029321697,0,0.0653336139926495,0,0,0,0.108041282328239,0,0.123379671316558,0.0226965713529903,0.232069589098055,0,0.133709898104641,0.0747026107716838,0,0,0.0439322584340549,1.89419951046821
"TCGA-E9-A1NC-01A",0.102604194377949,0,0.0973938822965363,0.0809250298031166,0,0.122239597502688,0,0.115235623960667,0.00340653594098379,0,0,0.0773564244123036,0.032353769894598,0.0638966813368584,0.146233139564702,0.0940696780229566,0.000815068004108551,0.042247664757283,0.0212227101252497,0,0,0,1.7778821727843
"TCGA-E9-A1ND-01A",0.054971100059028,0,0.0254823791230279,0.0807414367764872,0,0.140127079464495,0.0155985872859728,0.138385162859135,0,0,0,0.0816670374640494,0.0331963654236399,0.0567029283679465,0.143041748944496,0.133648373254565,0,0.0588216925069694,0,0,0,0.0376161084701879,1.91518516350962
"TCGA-E9-A1NE-01A",0.114949985885937,0,0.0173708666184569,0.101362396531414,0,0.106435032223529,0.0230699708792876,0.100684919268056,0,0,0,0.103076593584929,0.0506742025053376,0.033899497268049,0.124768608352277,0.0633137610714994,0,0.04079685638886,0.099019024072085,0,0.0205782853502837,0,1.85981628963427
"TCGA-E9-A1NF-01A",0,0.0125436014135966,0.0461800011225727,0.0028065868780959,0,0.21581384687367,0,0.0661240406012513,0,0,0,0.0762222313299623,0.0264222278675527,0.157120331138095,0.0869342591698279,0.181571825484508,0,0.0566439281812546,0.0716171199396136,0,0,0,1.75827261973503
"TCGA-E9-A1NG-01A",0,0.0195017127657168,0,0.0101794965277006,0,0.302683420949887,0,0,0,0,0,0.109773007258877,0.0383577462715491,0.0791930048605332,0.0310620402603509,0.203277409838157,0.0258212242592384,0.0886069627682143,0.0566806166827957,0,0,0.0348633575569799,1.88769759568672
"TCGA-E9-A1NH-01A",0.0717768193209046,0,0.0485430281700383,0.0279036854659962,0,0.290459719600444,0,0.104620532624663,0,0,0,0,0.007252456664182,0.0759736255947846,0.0805757088791306,0.130145190386099,0.0667963420226037,0.0386751981528714,0.0518636371806432,0,0.00516763434556898,0.000246421592069603,1.88726899868742
"TCGA-E9-A1NI-01A",0,0.00745535229322706,0,0.0288447359710416,0,0.0912008648055699,0,0.148662906097453,0,0,0,0.11721520832876,0.019926687190643,0.139752152754301,0.0624863433392846,0.189517598460343,0,0.0695463085069353,0.104606784632109,0,0.0051413228469416,0.0156437347733919,1.83982586640034
"TCGA-E9-A1QZ-01A",0.146830851726232,0.00184939679647994,0.0203758969145994,0.0802385607124573,0,0.204166375293892,0.0158100576468773,0.0553944058489299,0,0,0.000427837469300812,0.0160253009403858,0.0377539786395956,0.0741963664243045,0.118858616443315,0.0672623363066724,0.00176591930652594,0.0571696151367497,0.101874484393683,0,0,0,1.79151351751565
"TCGA-E9-A1R0-01A",0.0567076425599968,0.0429400386212905,0.0399037892466445,0.061449483098632,0,0.2228000478602,0,0.0703641668942378,0,0,0,0.0830925333909754,0.0494232756363439,0.0640414982619606,0.0742985480665759,0.07129299459952,0.0173276316169751,0.0302464128846236,0.116111937262024,0,0,0,1.752254990587
"TCGA-E9-A1R2-01A",0.113250356289323,0,0.0456640413873845,0.0987702837967242,0,0.0931476873777796,0.0212996206373897,0.0802094419285758,0.0633140287708741,0,0,0.0224152782913016,0.0539297323285429,0.0427115012916022,0.141601878765728,0.0832730449530357,0,0.0503098037976551,0.0901033003840836,0,0,0,1.79770758739372
"TCGA-E9-A1R3-01A",0.0241801379828412,0.0622057003022713,0,0.0312832300441752,0,0.163658401757012,0,0.0710024025065335,0,0,0,0,0.0750383875876502,0.0688188289856105,0.118322456795532,0.101780803138364,0.107091656659069,0.0841710938927574,0.0785600295159597,0,0,0.0138868708322243,1.90045070332667
"TCGA-E9-A1R4-01A",0.0131049166747155,0.0500094155119825,0.0279513826423273,0.0410942138187816,0,0.201157374330112,0,0.0403937629796035,0.049826810372743,0,0,0.0728819462735374,0.0416753285995174,0.00466888494758624,0.127532946272319,0.182814277396343,0.0199893171763333,0.0660592808864775,0.0497206541852315,0,0.00228234521562671,0.00883714271676285,1.88052998053221
"TCGA-E9-A1R5-01A",0.0152470582847532,0,0.072150063631614,0.0422615670880269,0,0.33177960387268,0,0,0,0,0.00904267051277812,0,0.0341396115427328,0.109984707374554,0.0980881554186659,0.110788990266493,0.0410462971396818,0.0177593737120384,0.1089300805538,0,0,0.00878182060218186,1.79289637886255
"TCGA-E9-A1R6-01A",0,0.0161387672841203,0.0046275789929319,0.0397124265964902,0,0.174650495991724,0,0.0710019454728966,0.0180278747843234,0,2.05725915555274e-05,0.0795839059709247,0.0203813485825595,0.10323470365011,0.0756713406778808,0.214493842836959,0,0.0301763493221385,0.152278847245385,0,0,0,1.82695151092865
"TCGA-E9-A1R7-01A",0.203361182064377,0,0.131239514091603,0.0232157863925582,0,0.291540620567014,0,0.0059160002214252,0,0,0,0.0541371498758067,0.0248277006579879,0.0527996621497606,0.0714798034377951,0.0610451573337518,0,0.00161989860805885,0.078817524599862,0,0,0,1.8944266238618
"TCGA-E9-A1RA-01A",0.160519445146607,0.0405431341560928,0,0.0714600040858261,0,0.0648505977341227,0,0.137025657323062,0,0,0.0192466655968044,0.0221827205032628,0.0432054688179697,0.148305605560691,0.0738039508276703,0.095373760892517,0,0.0614754007896712,0.0620075885657026,0,0,0,1.78492414718649
"TCGA-E9-A1RB-01A",0.108790541864551,0,0.00182012941915657,0.0225959226225492,0,0.241826934170783,0,0.106260297288565,0,0,0,0.0163740264539818,0.0285001073931157,0.181369092630924,0.0909495397223553,0.104109696130033,0.0237535446339358,0.0239549072147392,0.0484260629755624,0,0.0012691974797476,0,1.77946908725601
"TCGA-E9-A1RC-01A",0,0,0.0122795940947618,0,0.0715220508592553,0.127953072991607,0,0.000383619118982457,0,0,0,0,0,0.391658147608056,0,0.130845701836967,0,0.0921519749558494,0.0774148265319795,0,0.0878308308517557,0.00796018115078605,1.84906180184798
"TCGA-E9-A1RD-01A",0,0,0.0847680106245073,0.046091183469898,0,0.165795195840545,0,0.0483527920939532,0,0,0,0.0308455708854117,0,0,0.0963314895173416,0.266959608443024,0.015233192876776,0.0527278452745209,0.155515260690064,0,0.0232502672330727,0.0141295830508857,1.92559795578139
"TCGA-E9-A1RE-01A",0.1295112809514,0,0.0658590787980176,0.0307790517045886,0,0.291182593123752,0,0.0633975145271772,0,0,0,0.0239165841878827,0.0159527529234357,0.110958950299484,0.0696300698802998,0.0587339363644965,0,0.0201435848360852,0.11993460240338,0,0,0,1.80556340761605
"TCGA-E9-A1RF-01A",0.028932186518358,0,0.0514813004605291,0.10781403263217,0,0.159414997703993,0,0.0575581682597862,0,0,0,0.101037893120483,0.0392787731020723,0.0707880359041848,0.122842069230665,0.120630925800453,0.0275365797140344,0.0588132368993191,0.0474345277254089,0,0,0.00643727292854192,1.80927093472374
"TCGA-E9-A1RG-01A",0.0412503305151518,0.00765399419345261,0.039083360481732,0.0985174002512238,0,0.0972676040037989,0,0.0618018495880324,0.0270012306395523,0,0,0.0868791613767571,0.0524783459946078,0.0262111690710258,0.14719107658123,0.13240414692721,0.0774603371049115,0,0.0975675804351215,0,0,0.00723241283619185,1.70894372891128
"TCGA-E9-A1RH-01A",0,0,0.0342559266690114,0,0,0.236476748967101,0,0.0707752713008388,0,0,0.012553818884767,0.0508988412154283,0.0380471971690097,0.114625714384632,0.185042081959052,0.0937694506126439,0.0493112708807583,0.0112083844008089,0.103035293555949,0,0,0,1.83673346955294
"TCGA-E9-A1RI-01A",0.0869804523529992,0,0.0814274404579733,0.015597768789375,0,0.218966544607735,0,0.0497560568813607,0.00454633394477762,0,0,0,0,0.0910989617762878,0.0985242020639619,0.18903869291781,0,0.0477323486452724,0.114767551484083,0,0,0.00156364607836474,1.87105435171129
"TCGA-E9-A226-01A",0.0253505107823087,0,0.0347976157250338,0,0,0.353196092719797,0,0.0897456919943647,0,0,0,0.0330397919389714,0.00723596375621983,0.0995826676968896,0.0545392696543526,0.151193566256313,0,0.0966865094651659,0.0546323200105828,0,0,0,1.87910279947836
"TCGA-E9-A227-01A",0.135412239490258,0,0.0299347477804101,0.106360392292654,0,0.141227204133226,0,0.0423036967054736,0,0,0.0162579132552406,0.0295390842520553,0.0753569321724149,0.0122585595023301,0.0991257077457605,0.121956463287885,0.0604530596704341,0.0635448899016374,0.0662691098102196,0,0,0,1.805676216632
"TCGA-E9-A228-01A",0,0,0,0.059959882873659,0,0.155259418816087,0,0.00419892022613162,0,0,0,0.0992821215358184,0.0651542626088513,0.170358100068793,0.0476274387775236,0.230673574154274,0,0,0.167486280938862,0,0,0,1.77215658301896
"TCGA-E9-A229-01A",0.0893381640474991,0,0.0697749216941837,0.0018408647258101,0,0.268790503703811,0,0.0567033645552996,0.018071866772211,0,0.0177864919207581,0.000665151556170303,0.0292370747347493,0.0305305274064527,0.108532717734915,0.127829438319486,0.00476224334511749,0.0651637665113148,0.0949610826570823,0,0,0.0160118203151403,1.89701992146222
"TCGA-E9-A22A-01A",0.132726392108952,0,0.0414848598379919,0.0852109195216878,0,0.183963938117833,0,0.0429511166109538,0.00824379319327525,0,0,0.0608053169088637,0.0272369413276267,0.0408008183611673,0.093767263501344,0.0849609256544656,0.0090636355359937,0.0526659046201956,0.114869191460541,0,0,0.0212489832391086,1.8063728481001
"TCGA-E9-A22B-01A",0.0484738058336674,0,0,0.0341906892579574,0,0.264031119449335,0,0.0599347610382628,0,0,0.00536245518024777,0.0434649568256002,0.0189332735635936,0.0765862560206566,0.12795369758722,0.0953324312559795,0.00582782313419613,0.0650632679407256,0.12510239201031,0,0.016405638817042,0.0133374320852063,1.76101553310849
"TCGA-E9-A22D-01A",0.0703872337171775,0,0,0.12943294549559,0,0.114058517739713,0.0552694386459494,0.0673839920297193,0.00644105234215218,0,0,0.13490021595227,0.0445968287188147,0.0538798915238406,0.0968852056450983,0.0672601359653208,0.00372006927377133,0.0415245936582159,0.114259879292367,0,0,0,1.86383336667505
"TCGA-E9-A22E-01A",0.0696134163759861,0,0,0.0688828026016733,0,0.230662587111127,0,0.0307461884914545,0.0613816041954559,0,0,0.0691224070801449,0.00061764721652743,0.106977961779443,0.130888566930606,0.0894620738241918,0,0.0410665787966711,0.100578165596719,0,0,0,1.78848896143589
"TCGA-E9-A22G-01A",0.0763805857628952,0,0,0.0678297207549645,0,0.175310064034641,0.0439100053776808,0.135928949700273,0,0,0,0.0265387061904893,0.0459982509062298,0.117329156929871,0.133892695007998,0.048744114414264,0,0.126535550788778,0,0,0,0.00160220013191582,1.84750695193947
"TCGA-E9-A22H-01A",0.052836402591943,0,0.0558907938013683,0.101878063513084,0,0.119748417627707,0,0.112326816867527,0,0,0.020521504038707,0,0.032263647859489,0,0.136476380146731,0.18918162111965,0,0.0592991307695853,0.103422373821447,0,0,0.0161548478427615,1.88156819177482
"TCGA-E9-A243-01A",0.0601298432552645,0.022986505412042,0.0153411862973122,0.0756314793047776,0,0.132740647345994,0.0325781942667554,0.0397805353209551,0,0,0,0.149447421264518,0.0288784048028898,0.111626846330985,0.127102941347533,0.0701675314874382,0,0.0263598551763221,0.0774356373548535,0,0,0.0297929710323603,1.89553796176246
"TCGA-E9-A244-01A",0.0308742366583975,0.0651686391303029,0.0082598601365245,0.0781517514260076,0,0.18677703222665,0.010224092674821,0.114206166763103,0,0,0.0834417054536691,0,0.0219618196967527,0.0960502843202228,0.138037202606608,0.0714190805798556,0.0155230622172525,0.0767783888498265,0,0,0.00312667726000611,0,1.78204601114947
"TCGA-E9-A245-01A",0.159189820749179,0,0.105859382089112,0.0031591489741642,0,0.0960136490364056,0,0.0490192968959327,0.000903056814595845,0,0,0.0627436851907042,0.027736339485295,0.0244442486516387,0.0741645453879617,0.196353924634146,0.00090070642379438,0.0239940572108304,0.17551813845624,0,0,0,1.71435854870035
"TCGA-E9-A247-01A",0.116130689425816,0,0,0.0712081532565869,0,0.0899499346787952,0,0.0600846577398173,0.0493869459291056,0,0.00368259645434405,0.047203227452238,0.0388420248480448,0.124376144202324,0.134598357084857,0.105083221843813,0,0.0363871618529155,0.123066885231342,0,0,0,1.81978146421732
